frame_id,timestamp,image_path,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz,gripper_tooldo1,gripper_tooldo2,robot_mode
95,1769415577.1937761,frame_000095.jpg,-92.4485092163086,-50.82524871826172,-45.40139389038086,17.699661254882812,88.75991821289062,99.35073852539062,-100.6021728515625,-414.45635986328125,219.22933959960938,179.33395385742188,11.51996898651123,78.00898742675781,0,0,5
96,1769415577.4113996,frame_000096.jpg,-92.44822692871094,-51.1286506652832,-45.40140914916992,17.993545532226562,88.82034301757812,99.27589416503906,-100.54946899414062,-414.98785400390625,217.5894775390625,179.29119873046875,11.501688003540039,78.08609008789062,0,0,7
97,1769415578.755955,frame_000097.jpg,-92.433349609375,-59.61761474609375,-45.40523147583008,25.233535766601562,92.41767883300781,95.99372863769531,-96.52381896972656,-425.5713195800781,168.88328552246094,176.51980590820312,9.902043342590332,81.48738098144531,0,0,7
98,1769415578.9549143,frame_000098.jpg,-92.43338012695312,-59.61729049682617,-45.405311584472656,25.225296020507812,92.41973876953125,95.98960876464844,-96.52125549316406,-425.5639343261719,168.869384765625,176.5193328857422,9.894128799438477,81.49168395996094,0,0,5
99,1769415580.4102817,frame_000099.jpg,-91.55989074707031,-61.69860076904297,-42.34695816040039,21.044998168945312,88.84849548339844,97.27363586425781,-94.38066101074219,-427.9287109375,159.31552124023438,-179.7484130859375,7.088620662689209,81.11163330078125,0,0,7
100,1769415580.625494,frame_000100.jpg,-91.50137329101562,-61.906253814697266,-42.04441833496094,20.869216918945312,88.84368896484375,97.28462219238281,-93.95747375488281,-428.3322448730469,158.81561279296875,-179.73460388183594,7.0090460777282715,81.16035461425781,0,0,7
101,1769415581.9112895,frame_000101.jpg,-90.27607727050781,-67.89649200439453,-34.434722900390625,16.771316528320312,89.2529296875,97.29148864746094,-84.31327819824219,-437.0939636230469,140.68064880371094,-179.82363891601562,4.498939514160156,82.410400390625,0,0,7
102,1769415582.125686,frame_000102.jpg,-90.27628326416016,-67.9485092163086,-34.435855865478516,16.779556274414062,89.44244384765625,97.31002807617188,-84.08489227294922,-437.0794982910156,140.29092407226562,179.99267578125,4.430339336395264,82.39201354980469,0,0,7
103,1769415582.8254101,frame_000103.jpg,-90.27721405029297,-68.53205871582031,-34.437835693359375,17.33917236328125,90.05081176757812,97.40615844726562,-83.35565185546875,-437.4088439941406,136.85675048828125,179.3853302001953,4.326210975646973,82.29534912109375,0,0,7
104,1769415583.0465748,frame_000104.jpg,-90.27719116210938,-68.53211975097656,-34.43812942504883,17.195663452148438,90.06660461425781,97.41851806640625,-83.33558654785156,-437.2538146972656,136.5896453857422,179.38742065429688,4.181387424468994,82.28438568115234,0,0,7
105,1769415583.606144,frame_000105.jpg,-90.27687072753906,-68.5367431640625,-34.4395751953125,17.060394287109375,90.43807983398438,97.60047912597656,-82.88177490234375,-437.10516357421875,136.29994201660156,179.02474975585938,3.990194082260132,82.10430145263672,0,0,7
106,1769415583.8124795,frame_000106.jpg,-90.27678680419922,-68.78453826904297,-34.43903732299805,17.243728637695312,90.43121337890625,97.59292602539062,-82.88982391357422,-437.17681884765625,134.74818420410156,179.04055786132812,3.9278736114501953,82.11251831054688,0,0,7
107,1769415584.504107,frame_000107.jpg,-90.27617645263672,-69.70096588134766,-34.43599319458008,18.062896728515625,90.26023864746094,97.61421203613281,-83.09430694580078,-437.54241943359375,129.26834106445312,179.22108459472656,3.85679030418396,82.0923080444336,0,0,5
108,1769415584.7273402,frame_000108.jpg,-90.27617645263672,-69.92613983154297,-34.435699462890625,18.47625732421875,90.20942687988281,97.66227722167969,-83.15741729736328,-437.8486328125,128.3097381591797,179.24295043945312,4.049699783325195,82.04230499267578,1,0,7
