frame_id,timestamp,image_path,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz,gripper_tooldo1,gripper_tooldo2,robot_mode
10,1769415236.654152,frame_000010.jpg,-73.25798797607422,-33.81175231933594,-10.10450553894043,1.0265350341796875,89.44656372070312,103.8482666015625,18.23664093017578,-345.1850280761719,464.19158935546875,166.05552673339844,45.47480010986328,86.7847900390625,0,0,5
11,1769415236.8724253,frame_000011.jpg,-73.25801849365234,-33.99093246459961,-10.104436874389648,1.391143798828125,89.51522827148438,103.85032653808594,18.53626251220703,-345.8924865722656,463.90118408203125,165.90032958984375,45.6326789855957,86.72294616699219,0,0,7
12,1769415238.4228702,frame_000012.jpg,-73.25822448730469,-42.56877136230469,-10.104273796081543,6.453094482421875,90.62347412109375,103.85169982910156,31.20622444152832,-383.3495178222656,421.1150207519531,166.50399780273438,42.058555603027344,87.93151092529297,0,0,5
13,1769415238.6539013,frame_000013.jpg,-73.25814056396484,-42.9449462890625,-10.104056358337402,6.340484619140625,90.60562133789062,103.85101318359375,31.678253173828125,-384.99200439453125,418.4029846191406,166.73170471191406,41.6002082824707,88.0716552734375,0,0,7
14,1769415239.953504,frame_000014.jpg,-73.21052551269531,-50.46064758300781,-10.104451179504395,0.5438232421875,90.35224914550781,103.85101318359375,40.23005294799805,-413.3128662109375,354.4154052734375,171.80181884765625,28.938701629638672,90.91388702392578,0,0,7
15,1769415240.232586,frame_000015.jpg,-73.21035766601562,-50.95499801635742,-10.104294776916504,0.6090545654296875,90.38177490234375,103.853759765625,40.736202239990234,-414.8622131347656,351.0340270996094,171.90576171875,28.51865005493164,90.9762954711914,0,0,7
16,1769415241.822314,frame_000016.jpg,-73.19486236572266,-59.6874885559082,-10.103893280029297,-7.7069091796875,89.36485290527344,103.83522033691406,44.87630844116211,-432.4544677734375,269.87701416015625,177.58009338378906,12.285102844238281,92.63987731933594,0,0,5
17,1769415242.1295996,frame_000017.jpg,-73.19334411621094,-59.6871452331543,-10.104036331176758,-8.65997314453125,89.65805053710938,103.82972717285156,45.00249099731445,-431.6031799316406,267.9919738769531,177.53489685058594,11.29129695892334,92.69862365722656,0,0,7
18,1769415243.2557187,frame_000018.jpg,-72.8442153930664,-59.14248275756836,-10.216564178466797,-5.458831787109375,88.88076782226562,103.84140014648438,47.16387939453125,-433.00201416015625,277.92987060546875,177.3684539794922,14.998461723327637,92.8187484741211,0,0,5
19,1769415243.4984782,frame_000019.jpg,-72.83382415771484,-59.04933166503906,-10.649532318115234,-5.1505279541015625,88.87184143066406,103.84552001953125,47.276851654052734,-433.14154052734375,277.2411193847656,177.38406372070312,14.969877243041992,92.82686614990234,0,0,7
20,1769415246.803414,frame_000020.jpg,-72.0982894897461,-52.557308197021484,-51.20023727416992,22.462234497070312,90.00755310058594,103.85719299316406,50.462730407714844,-420.6789855957031,188.64170837402344,177.89263916015625,8.447653770446777,93.88944244384766,0,0,7
21,1769415247.0187323,frame_000021.jpg,-72.08880615234375,-52.55739212036133,-51.52281188964844,22.780838012695312,90.010986328125,103.85513305664062,50.46855926513672,-420.45965576171875,187.75912475585938,177.89059448242188,8.442976951599121,93.90118408203125,0,0,7
22,1769415248.7211082,frame_000022.jpg,-70.66181945800781,-54.38521957397461,-64.86558532714844,37.15301513671875,89.8956298828125,103.8592529296875,56.56581497192383,-407.0776062011719,142.12535095214844,178.19696044921875,7.69573450088501,95.3504409790039,0,0,5
23,1769415248.9348044,frame_000023.jpg,-70.6620101928711,-54.45478820800781,-64.86492156982422,37.32810974121094,89.6099853515625,103.91830444335938,56.28417205810547,-407.325439453125,141.9755859375,178.43994140625,7.865566253662109,95.28512573242188,0,0,7
24,1769415250.1673613,frame_000024.jpg,-70.66187286376953,-58.4268913269043,-64.82141876220703,42.883758544921875,85.04997253417969,104.9853515625,52.070701599121094,-411.9975891113281,125.07608795166016,-177.73219299316406,10.584368705749512,94.14540100097656,0,0,5
25,1769415250.390102,frame_000025.jpg,-70.66192626953125,-58.42955017089844,-64.82023620605469,42.89886474609375,85.06370544433594,105.38360595703125,52.09086990356445,-412.006103515625,125.09020233154297,-177.8236083984375,10.609358787536621,93.73966979980469,0,0,7
26,1769415251.8841994,frame_000026.jpg,-70.6656723022461,-61.20425796508789,-62.92752456665039,44.36897277832031,86.21315002441406,113.74008178710938,54.62554931640625,-415.11126708984375,116.16923522949219,179.2965850830078,10.885703086853027,85.1878890991211,0,0,5
27,1769415252.100775,frame_000027.jpg,-70.66616821289062,-61.30805587768555,-62.67687225341797,44.119720458984375,86.19667053222656,113.73802185058594,54.70378875732422,-415.40521240234375,116.01050567626953,179.3546905517578,10.798917770385742,85.19743347167969,0,0,7
28,1769415253.319248,frame_000028.jpg,-70.8543701171875,-64.87723541259766,-58.95658493041992,42.15385437011719,87.58506774902344,113.47503662109375,56.213523864746094,-418.7351379394531,102.26335906982422,178.8757781982422,8.588325500488281,85.4104995727539,0,0,5
29,1769415253.5327692,frame_000029.jpg,-70.85454559326172,-64.87078857421875,-58.95071792602539,42.03369140625,87.61802673339844,113.35281372070312,56.219905853271484,-418.6356506347656,102.10262298583984,178.90768432617188,8.478822708129883,85.54064178466797,0,0,7
30,1769415254.2371225,frame_000030.jpg,-70.8555679321289,-64.8431396484375,-58.945838928222656,41.16096496582031,87.62832641601562,112.87559509277344,55.963130950927734,-417.88037109375,100.65470886230469,179.30230712890625,7.710782051086426,86.06900787353516,0,0,5
31,1769415254.451184,frame_000031.jpg,-70.86109924316406,-64.8423843383789,-58.94578552246094,40.92613220214844,87.66334533691406,112.72247314453125,55.88788604736328,-417.6556396484375,100.2120590209961,179.3826904296875,7.483537197113037,86.23030090332031,0,0,7
32,1769415254.988508,frame_000032.jpg,-70.86569213867188,-64.8403549194336,-58.94453430175781,40.708465576171875,87.71690368652344,112.57896423339844,55.84718322753906,-417.44134521484375,99.81623077392578,179.4357452392578,7.266798496246338,86.38138580322266,0,0,7
33,1769415255.1976984,frame_000033.jpg,-70.86553192138672,-64.84027099609375,-58.94368362426758,40.49285888671875,87.66059875488281,112.57965087890625,55.714271545410156,-417.26287841796875,99.41478729248047,179.5712890625,7.090440273284912,86.39112091064453,1,0,7
34,1769415255.8809495,frame_000034.jpg,-70.86490631103516,-64.84228515625,-58.9426155090332,40.04997253417969,87.38662719726562,112.6483154296875,55.25880813598633,-416.949462890625,98.58267211914062,179.9888153076172,6.78626823425293,86.34306335449219,1,0,5
35,1769415256.0915997,frame_000035.jpg,-70.86467742919922,-64.95968627929688,-58.94306564331055,40.540924072265625,87.21839904785156,112.74787902832031,55.184356689453125,-417.3516540527344,98.67254638671875,179.98583984375,7.194986343383789,86.22520446777344,1,0,7
36,1769415256.7710514,frame_000036.jpg,-70.86331939697266,-65.34718322753906,-58.94106674194336,41.45072937011719,87.0501708984375,112.89276123046875,55.149879455566406,-417.8441162109375,97.62513732910156,179.91531372070312,7.742745876312256,86.05352783203125,1,0,5
37,1769415256.9873216,frame_000037.jpg,-70.863525390625,-65.3456039428711,-58.942138671875,41.57569885253906,87.07008361816406,112.90031433105469,55.211090087890625,-417.951416015625,97.86833953857422,179.8462677001953,7.850403308868408,86.03897857666016,1,0,7
38,1769415257.9170234,frame_000038.jpg,-70.86436462402344,-63.438438415527344,-58.94637680053711,37.79777526855469,86.21177673339844,112.81723022460938,53.66697311401367,-416.6903381347656,104.50538635253906,-178.61337280273438,6.45704984664917,86.21748352050781,1,0,7
39,1769415258.1331432,frame_000039.jpg,-70.86432647705078,-63.11820983886719,-58.9465446472168,37.69683837890625,86.23100280761719,112.81105041503906,53.76417922973633,-416.89862060546875,106.61346435546875,-178.71630859375,6.651274681091309,86.21376037597656,1,0,7
40,1769415259.3654747,frame_000040.jpg,-70.86493682861328,-56.5484733581543,-58.94853591918945,33.33183288574219,86.15890502929688,112.74101257324219,53.720794677734375,-417.0531921386719,145.5800018310547,-179.5067596435547,8.706603050231934,86.16847229003906,1,0,5
41,1769415259.588348,frame_000041.jpg,-70.86492919921875,-56.19796371459961,-58.948673248291016,33.07502746582031,86.15409851074219,112.73963928222656,53.67197799682617,-416.9300842285156,147.6064453125,-179.5390625,8.794598579406738,86.16426086425781,1,0,7
42,1769415260.9825623,frame_000042.jpg,-70.86739349365234,-47.11436462402344,-58.95021057128906,27.456893920898438,86.15066528320312,112.74307250976562,51.50483703613281,-410.7498474121094,201.5193634033203,179.08213806152344,11.98233413696289,85.90911102294922,1,0,5
43,1769415261.199909,frame_000043.jpg,-70.86735534667969,-46.83435821533203,-58.950374603271484,27.19390869140625,86.14723205566406,112.74169921875,51.36948013305664,-410.37164306640625,202.9795379638672,179.07879638671875,11.999176979064941,85.90911102294922,1,0,7
44,1769415262.2676108,frame_000044.jpg,-70.95682525634766,-42.17515563964844,-58.9510612487793,24.049072265625,86.40884399414062,112.74650573730469,48.84223937988281,-404.0157470703125,229.3726043701172,178.2235870361328,13.288278579711914,85.6828842163086,1,0,7
45,1769415262.4817698,frame_000045.jpg,-71.25277709960938,-42.17548751831055,-58.95106506347656,24.0545654296875,86.42257690429688,112.74581909179688,46.77204895019531,-404.261962890625,229.3801727294922,178.2090301513672,13.287723541259766,85.3873291015625,1,0,7
46,1769415263.7377985,frame_000046.jpg,-78.70433807373047,-42.191959381103516,-58.953765869140625,24.561996459960938,85.09803771972656,112.76298522949219,-7.547260284423828,-407.6018981933594,230.3794403076172,179.2238311767578,14.247617721557617,77.85877227783203,1,0,7
47,1769415263.9547226,frame_000047.jpg,-79.0077133178711,-42.191932678222656,-58.95375061035156,24.567489624023438,85.12344360351562,112.763671875,-9.674293518066406,-407.5550842285156,230.38809204101562,179.197998046875,14.2428560256958,77.55426788330078,1,0,7
48,1769415265.4029522,frame_000048.jpg,-89.06946563720703,-42.1927604675293,-58.951576232910156,22.177963256835938,81.60301208496094,112.90443420410156,-85.00254821777344,-397.64501953125,226.14895629882812,-176.60841369628906,13.419522285461426,67.61275482177734,1,0,5
49,1769415265.617957,frame_000049.jpg,-89.15032958984375,-42.19351577758789,-58.951622009277344,21.894378662109375,81.48078918457031,112.90512084960938,-85.71388244628906,-397.2838134765625,225.60975646972656,-176.3796844482422,13.205857276916504,67.56079864501953,1,0,7
50,1769415266.6128364,frame_000050.jpg,-89.42633056640625,-44.54289245605469,-58.95185470581055,22.879714965820312,81.40594482421875,112.91267395019531,-87.68600463867188,-399.9073486328125,211.2380828857422,-175.76060485839844,11.981779098510742,67.39935302734375,1,0,5
51,1769415266.8645658,frame_000051.jpg,-89.37421417236328,-45.05332565307617,-58.951683044433594,23.025283813476562,81.42860412597656,112.91473388671875,-87.28926849365234,-400.5143737792969,207.958984375,-175.635498046875,11.637831687927246,67.47868347167969,1,0,7
52,1769415268.062848,frame_000052.jpg,-87.4535903930664,-51.203704833984375,-58.95103073120117,25.214309692382812,81.52336120605469,112.91130065917969,-73.49746704101562,-407.8419189453125,168.92391967773438,-174.1516876220703,7.9550604820251465,69.66690826416016,1,0,7
53,1769415268.2853038,frame_000053.jpg,-87.45386505126953,-51.4365119934082,-58.95097732543945,25.61737060546875,81.49520874023438,112.840576171875,-73.51399993896484,-408.2735290527344,168.03704833984375,-174.1824493408203,8.115705490112305,69.72948455810547,1,0,7
54,1769415270.0212083,frame_000054.jpg,-86.51516723632812,-57.66480255126953,-58.92546844482422,36.40937805175781,80.13427734375,102.23121643066406,-67.87305450439453,-418.8669738769531,144.4287109375,-172.43838500976562,11.679374694824219,81.17857360839844,1,0,7
55,1769415270.23717,frame_000055.jpg,-86.51536560058594,-57.91621017456055,-58.65304183959961,36.618804931640625,80.18783569335938,101.92771911621094,-67.76984405517578,-419.53302001953125,144.2162322998047,-172.47796630859375,11.85370922088623,81.47408294677734,1,0,7
56,1769415271.6143563,frame_000056.jpg,-86.5140380859375,-63.064998626708984,-49.97834396362305,33.49456787109375,81.75750732421875,99.40635681152344,-65.09918975830078,-432.2904052734375,138.86502075195312,-173.5840606689453,11.654011726379395,83.97991180419922,1,0,7
57,1769415271.8376343,frame_000057.jpg,-86.5140380859375,-63.08149719238281,-49.781044006347656,33.12103271484375,81.79183959960938,99.43450927734375,-65.05464172363281,-432.3438415527344,138.8997344970703,-173.59124755859375,11.461487770080566,83.95723724365234,1,0,7
58,1769415273.0650768,frame_000058.jpg,-86.51443481445312,-64.47872924804688,-46.26493835449219,27.39166259765625,83.21388244628906,100.21728515625,-63.29544448852539,-433.1462097167969,133.1035614013672,-174.4999542236328,7.7443108558654785,83.24623107910156,1,0,5
59,1769415273.2795494,frame_000059.jpg,-86.51449584960938,-64.53736114501953,-46.265140533447266,27.369003295898438,83.22555541992188,99.95223999023438,-63.285213470458984,-433.0895690917969,132.61965942382812,-174.46142578125,7.636548042297363,83.51412200927734,1,0,7
60,1769415274.0873754,frame_000060.jpg,-86.52580261230469,-64.72036743164062,-46.26094055175781,27.287979125976562,84.42031860351562,99.15504455566406,-61.9423713684082,-432.8281555175781,130.96253967285156,-175.4955291748047,7.113027095794678,84.2916259765625,1,0,7
61,1769415274.3036022,frame_000061.jpg,-86.62288665771484,-64.72028350830078,-45.94697189331055,27.0098876953125,84.52056884765625,99.12757873535156,-62.53427505493164,-433.0639343261719,131.838623046875,-175.5970001220703,7.1305131912231445,84.22017669677734,1,0,7
62,1769415275.485814,frame_000062.jpg,-87.16069030761719,-66.79293823242188,-40.33155822753906,23.138580322265625,85.76408386230469,98.93257141113281,-64.81336212158203,-438.0683898925781,134.21798706054688,-176.75112915039062,6.598318099975586,83.87144470214844,1,0,5
63,1769415275.6839147,frame_000063.jpg,-87.16073608398438,-66.80420684814453,-40.212162017822266,22.908554077148438,85.7537841796875,98.92158508300781,-64.8271713256836,-438.04779052734375,134.244384765625,-176.7205810546875,6.478879451751709,83.88471221923828,1,0,7
64,1769415276.7456553,frame_000064.jpg,-87.45726013183594,-68.08552551269531,-38.929039001464844,20.965347290039062,85.65559387207031,98.21434020996094,-67.2308349609375,-437.2880554199219,126.74385070800781,-176.2642059326172,4.530516147613525,84.32630920410156,1,0,5
65,1769415276.9616885,frame_000065.jpg,-87.45704650878906,-68.10714721679688,-38.928951263427734,21.099929809570312,85.9130859375,98.20816040039062,-66.91207885742188,-437.407470703125,126.80559539794922,-176.5349578857422,4.605309963226318,84.32910919189453,1,0,7
66,1769415277.598301,frame_000066.jpg,-87.4635009765625,-68.1506576538086,-38.92722702026367,21.261978149414062,86.45965576171875,98.272705078125,-66.29376983642578,-437.5228271484375,126.73878479003906,-177.09877014160156,4.649697303771973,84.25223541259766,1,0,5
67,1769415277.8106399,frame_000067.jpg,-87.57783508300781,-68.23046875,-38.92753982543945,21.299057006835938,86.31752014160156,98.30978393554688,-67.33924865722656,-437.3816833496094,126.21192169189453,-176.95480346679688,4.629499435424805,84.10232543945312,1,0,7
68,1769415278.519913,frame_000068.jpg,-87.69368743896484,-68.46525573730469,-38.928367614746094,21.818161010742188,85.6494140625,97.8167724609375,-69.01554107666016,-437.6676940917969,125.44437408447266,-176.2914276123047,4.974693775177002,84.48255157470703,1,0,5
69,1769415278.7436416,frame_000069.jpg,-87.65992736816406,-68.46500396728516,-38.92839431762695,21.779022216796875,85.49491882324219,97.50022888183594,-68.94607543945312,-437.6730651855469,125.38815307617188,-176.1055908203125,4.9356842041015625,84.83515930175781,1,0,7
70,1769415279.499046,frame_000070.jpg,-87.53394317626953,-68.46514129638672,-38.92799377441406,21.520843505859375,85.24154663085938,96.73255920410156,-68.30158996582031,-437.5583801269531,124.93660736083984,-175.75765991210938,4.656591892242432,85.73448944091797,0,0,7
71,1769415279.7132375,frame_000071.jpg,-87.53451538085938,-68.46505737304688,-38.927947998046875,21.809234619140625,85.37887573242188,96.8994140625,-68.126708984375,-437.8612365722656,125.45684051513672,-175.9424591064453,4.93889856338501,85.56285858154297,0,0,7
72,1769415280.2847037,frame_000072.jpg,-87.54177856445312,-68.11555480957031,-38.92641830444336,21.53045654296875,85.66726684570312,97.11708068847656,-67.8362045288086,-437.7807312011719,127.57083892822266,-176.25662231445312,4.9903130531311035,85.3344497680664,0,0,5
73,1769415280.4985907,frame_000073.jpg,-87.5509262084961,-67.8866195678711,-38.92647933959961,21.144561767578125,85.814208984375,97.18917846679688,-67.73981475830078,-437.4986877441406,128.57867431640625,-176.38905334472656,4.8208770751953125,85.25358581542969,0,0,7
74,1769415281.1349492,frame_000074.jpg,-87.56566619873047,-67.60877227783203,-38.926551818847656,20.704421997070312,85.86090087890625,97.34024047851562,-67.80860900878906,-437.18023681640625,129.865966796875,-176.4272918701172,4.663392543792725,85.08889770507812,0,0,5
75,1769415281.3488717,frame_000075.jpg,-87.56573486328125,-67.34135437011719,-38.92671585083008,20.515594482421875,85.71395874023438,97.34230041503906,-67.98858642578125,-437.14404296875,131.55459594726562,-176.29168701171875,4.760037899017334,85.0871353149414,0,0,7
76,1769415282.3812623,frame_000076.jpg,-87.56664276123047,-62.99752426147461,-38.92694854736328,20.43731689453125,85.68443298339844,97.29972839355469,-67.97907257080078,-438.3716125488281,164.3636932373047,-176.807373046875,8.991460800170898,85.0633773803711,0,0,5
77,1769415282.594219,frame_000077.jpg,-87.56674194335938,-62.695899963378906,-38.92710494995117,20.25604248046875,85.67550659179688,97.29423522949219,-67.99781036376953,-438.20184326171875,166.3050994873047,-176.81324768066406,9.11148452758789,85.06644439697266,0,0,7
78,1769415284.5534797,frame_000078.jpg,-87.64004516601562,-44.355934143066406,-38.92817687988281,13.496017456054688,84.38323974609375,97.613525390625,-71.15670013427734,-412.991943359375,289.03607177734375,-177.2252960205078,20.769929885864258,84.2531509399414,0,0,5
79,1769415284.7623258,frame_000079.jpg,-87.63997650146484,-44.075862884521484,-38.92823028564453,13.383407592773438,84.38255310058594,97.61627197265625,-71.18456268310547,-412.3243103027344,290.80364990234375,-177.2509307861328,20.935884475708008,84.24128723144531,0,0,7
80,1769415287.210784,frame_000080.jpg,-87.63988494873047,-17.601675033569336,-38.92791748046875,8.9044189453125,84.13124084472656,97.83737182617188,-75.49017333984375,-315.2064208984375,450.5899963378906,178.66912841796875,42.68620681762695,81.72613525390625,0,0,5
81,1769415287.425998,frame_000081.jpg,-87.63984680175781,-17.299129486083984,-38.92805480957031,8.738937377929688,84.13742065429688,97.8387451171875,-75.5426254272461,-313.747314453125,451.88153076171875,178.62730407714844,42.81990051269531,81.70094299316406,0,0,7
82,1769415289.5515132,frame_000082.jpg,-87.6396713256836,3.6219122409820557,-38.92719268798828,4.3004608154296875,84.28573608398438,97.82363891601562,-80.24480438232422,-195.3004150390625,535.34326171875,172.6774139404297,58.884490966796875,77.16519165039062,0,0,5
83,1769415289.7689214,frame_000083.jpg,-87.63961029052734,3.9473278522491455,-38.92731475830078,4.159698486328125,84.28298950195312,97.81814575195312,-80.32940673828125,-193.32347106933594,536.1536254882812,172.59506225585938,59.06361770629883,77.09513092041016,0,0,7
84,1769415291.2292697,frame_000084.jpg,-87.63838195800781,14.091835021972656,-38.926795959472656,3.1620025634765625,83.79959106445312,97.62451171875,-83.67529296875,-126.24816131591797,562.0590209960938,167.14779663085938,67.87785339355469,71.85798645019531,0,0,5
85,1769415291.4508197,frame_000085.jpg,-87.63837432861328,14.3797025680542,-38.9268913269043,2.97454833984375,83.80851745605469,97.613525390625,-83.7374267578125,-124.47993469238281,562.33837890625,167.07237243652344,67.97309875488281,71.80043029785156,0,0,7
86,1769415292.165376,frame_000086.jpg,-87.63819122314453,15.35184383392334,-38.92697525024414,2.352447509765625,83.85383605957031,97.53318786621094,-83.92938995361328,-118.49012756347656,563.23828125,166.89508056640625,68.31294250488281,71.70740509033203,0,0,7
87,1769415292.3817458,frame_000087.jpg,-87.63738250732422,15.283016204833984,-38.956485748291016,2.1018218994140625,83.77006530761719,97.54623413085938,-83.99239349365234,-119.37432861328125,562.575927734375,167.26904296875,67.9939193725586,71.97257995605469,0,0,7
88,1769415293.8005736,frame_000088.jpg,-87.62608337402344,6.861362934112549,-42.14145278930664,2.2776031494140625,82.0184326171875,98.32489013671875,-83.310302734375,-186.17662048339844,530.6756591796875,175.06332397460938,57.220497131347656,77.01678466796875,0,0,5
89,1769415294.0267096,frame_000089.jpg,-87.62608337402344,6.533751487731934,-42.26152038574219,2.6003265380859375,82.01637268066406,98.32901000976562,-83.22191619873047,-188.3682861328125,529.829833984375,175.11990356445312,57.099937438964844,77.06037139892578,0,0,7
90,1769415296.862575,frame_000090.jpg,-87.62229919433594,-26.11215591430664,-51.949642181396484,21.215972900390625,81.73965454101562,98.29948425292969,-76.19268035888672,-365.3716735839844,365.6610107421875,-177.23046875,33.9541015625,82.46107482910156,0,0,5
91,1769415297.093642,frame_000091.jpg,-87.622314453125,-26.515850067138672,-51.963523864746094,21.426773071289062,81.72935485839844,98.30223083496094,-76.14618682861328,-366.7914123535156,363.48956298828125,-177.17922973632812,33.75202941894531,82.48170471191406,0,0,7
92,1769415299.8108819,frame_000092.jpg,-87.62393188476562,-57.481773376464844,-52.73471450805664,34.16679382324219,80.96992492675781,98.28575134277344,-74.54731750488281,-427.53826904296875,169.24436950683594,-173.09982299804688,15.100629806518555,83.89895629882812,0,0,5
93,1769415300.0419502,frame_000093.jpg,-87.62388610839844,-57.90696334838867,-52.733402252197266,34.385833740234375,80.74058532714844,98.29124450683594,-74.81416320800781,-427.7236633300781,166.58328247070312,-172.8419952392578,14.931512832641602,83.90564727783203,0,0,7
94,1769415301.0313413,frame_000094.jpg,-87.62333679199219,-60.39724349975586,-52.723873138427734,34.42222595214844,80.32928466796875,98.56796264648438,-75.31452178955078,-427.43695068359375,148.34326171875,-172.12574768066406,12.610365867614746,83.72100830078125,0,0,5
95,1769415301.252409,frame_000095.jpg,-87.62338256835938,-60.63718032836914,-52.72391891479492,34.130401611328125,80.59707641601562,98.56658935546875,-75.00764465332031,-427.1142883300781,145.9437713623047,-172.3095703125,12.044891357421875,83.73430633544922,0,0,7
96,1769415302.0512874,frame_000096.jpg,-87.6231689453125,-61.2572021484375,-52.725162506103516,32.71110534667969,82.09877014160156,98.67095947265625,-73.2673110961914,-425.5819091796875,138.33770751953125,-173.50607299804688,9.81726360321045,83.66020202636719,0,0,7
97,1769415302.2823186,frame_000097.jpg,-87.62315368652344,-61.5742073059082,-52.72652816772461,33.048248291015625,82.11318969726562,98.73275756835938,-73.24349975585938,-425.7353820800781,136.6419219970703,-173.5338897705078,9.840622901916504,83.59715270996094,0,0,7
98,1769415303.096736,frame_000098.jpg,-87.62506866455078,-63.082862854003906,-52.7340202331543,34.512176513671875,82.21549987792969,99.19212341308594,-73.1153335571289,-426.1997985839844,128.28221130371094,-173.70608520507812,9.824254035949707,83.13153076171875,0,0,5
99,1769415303.3090427,frame_000099.jpg,-87.62508392333984,-63.082889556884766,-52.73416519165039,34.38446044921875,82.13859558105469,99.25666809082031,-73.21275329589844,-426.0835266113281,128.04830932617188,-173.6200714111328,9.717415809631348,83.07135009765625,1,0,7
100,1769415304.0257204,frame_000100.jpg,-87.62474060058594,-63.13323211669922,-52.736019134521484,33.31329345703125,81.90925598144531,99.8931884765625,-73.52912902832031,-425.0419921875,125.65837860107422,-173.30593872070312,8.720151901245117,82.4658432006836,1,0,5
101,1769415304.8175051,frame_000101.jpg,-87.6247787475586,-64.3161849975586,-52.71015930175781,36.15806579589844,80.90744018554688,100.79750061035156,-74.65470886230469,-426.9263610839844,122.68167114257812,-172.77847290039062,10.668404579162598,81.5252456665039,1,0,5
102,1769415305.0493896,frame_000102.jpg,-87.62471771240234,-64.36241912841797,-52.666507720947266,36.055755615234375,80.60188293457031,100.81260681152344,-75.0206298828125,-426.9001770019531,122.39421844482422,-172.4596710205078,10.624141693115234,81.52125549316406,1,0,7
103,1769415305.750777,frame_000103.jpg,-87.6241226196289,-64.35494995117188,-52.643310546875,36.12373352050781,81.13197326660156,100.65193176269531,-74.37638854980469,-427.0080871582031,122.5822525024414,-172.97174072265625,10.602750778198242,81.66780853271484,1,0,5
104,1769415305.956595,frame_000104.jpg,-87.62413024902344,-64.13603210449219,-52.64395523071289,35.652008056640625,81.35650634765625,100.6292724609375,-74.11833953857422,-426.73529052734375,123.24652099609375,-173.141357421875,10.309804916381836,81.69425964355469,1,0,7
105,1769415306.862525,frame_000105.jpg,-87.62417602539062,-61.58241271972656,-52.64421463012695,33.748626708984375,82.21549987792969,100.59219360351562,-73.09496307373047,-426.5310363769531,138.2857666015625,-174.10464477539062,10.787211418151855,81.69139099121094,1,0,5
106,1769415307.078087,frame_000106.jpg,-87.62416076660156,-61.279842376708984,-52.644371032714844,33.59619140625,82.26768493652344,100.5853271484375,-73.03209686279297,-426.53076171875,140.21568298339844,-174.18312072753906,10.924352645874023,81.69203186035156,1,0,7
107,1769415308.7227867,frame_000107.jpg,-87.59483337402344,-47.88675308227539,-52.64626693725586,25.589218139648438,84.26376342773438,100.22689819335938,-70.83666229248047,-416.34375,222.15301513671875,-177.0886993408203,15.829505920410156,81.82442474365234,1,0,5
