frame_id,timestamp,image_path_OBS_IMAGE_1,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz,gripper_tooldo1,gripper_tooldo2,robot_mode
10,1778667131.4902382,OBS_IMAGE_1/frame_000010.jpg,81.16242218017578,48.440128326416016,37.67295455932617,1.014862060546875,-87.27264404296875,163.14834594726562,21.318588256835938,-413.5906677246094,237.1556396484375,176.45912170410156,-1.7740148305892944,8.137300491333008,0,0,5
11,1778667131.5576599,OBS_IMAGE_1/frame_000011.jpg,81.16242980957031,48.440147399902344,37.67295455932617,1.0169219970703125,-87.27195739746094,163.15040588378906,21.31981086730957,-413.5885314941406,237.15179443359375,176.4609832763672,-1.7754051685333252,8.135229110717773,0,0,7
12,1778667131.615669,OBS_IMAGE_1/frame_000012.jpg,81.1640853881836,48.44110107421875,37.672977447509766,1.014862060546875,-87.27401733398438,163.14697265625,21.328731536865234,-413.59100341796875,237.14859008789062,176.46043395996094,-1.7729079723358154,8.140219688415527,0,0,7
13,1778667131.6730223,OBS_IMAGE_1/frame_000013.jpg,81.20854187011719,48.47704315185547,37.672882080078125,0.9551239013671875,-87.29873657226562,163.1641387939453,21.602922439575195,-413.6806640625,237.00205993652344,176.44529724121094,-1.7433850765228271,8.166777610778809,0,0,7
14,1778667131.7302783,OBS_IMAGE_1/frame_000014.jpg,81.39396667480469,48.63629150390625,37.67176055908203,0.8274078369140625,-87.31658935546875,163.28773498535156,22.868900299072266,-413.94415283203125,236.11126708984375,176.4833526611328,-1.7427845001220703,8.22684097290039,0,0,7
15,1778667131.782058,OBS_IMAGE_1/frame_000015.jpg,81.6584243774414,48.86246109008789,37.66786193847656,0.6324005126953125,-87.31864929199219,163.50059509277344,24.704275131225586,-414.3286437988281,234.88108825683594,176.51657104492188,-1.7616569995880127,8.277819633483887,0,0,7
16,1778667131.838638,OBS_IMAGE_1/frame_000016.jpg,82.16986083984375,49.299217224121094,37.660499572753906,0.218353271484375,-87.33169555664062,163.9599609375,28.2504825592041,-415.0747375488281,232.56661987304688,176.54916381835938,-1.7812663316726685,8.32929801940918,0,0,7
17,1778667131.8963826,OBS_IMAGE_1/frame_000017.jpg,82.7216567993164,49.769771575927734,37.653717041015625,-0.229339599609375,-87.35641479492188,164.5635223388672,32.083473205566406,-415.8239440917969,230.0615234375,176.5902099609375,-1.7980235815048218,8.276413917541504,0,0,7
18,1778667131.9537206,OBS_IMAGE_1/frame_000018.jpg,83.51160430908203,50.44313430786133,37.643409729003906,-0.93658447265625,-87.41615295410156,165.37513732910156,37.56656265258789,-416.8709411621094,226.58432006835938,176.58840942382812,-1.777167797088623,8.253687858581543,0,0,7
19,1778667132.0109036,OBS_IMAGE_1/frame_000019.jpg,84.39205169677734,51.19536590576172,37.63261413574219,-1.67816162109375,-87.43057250976562,166.2835693359375,43.791725158691406,-417.85858154296875,222.5906524658203,176.6202850341797,-1.816983938217163,8.226022720336914,0,0,7
20,1778667132.0682693,OBS_IMAGE_1/frame_000020.jpg,85.49415588378906,52.13265609741211,37.618656158447266,-2.6181793212890625,-87.52876281738281,167.3602294921875,51.547515869140625,-418.8922424316406,217.61244201660156,176.6603546142578,-1.7808012962341309,8.24769401550293,0,0,7
21,1778667132.1256452,OBS_IMAGE_1/frame_000021.jpg,86.66815185546875,53.13574981689453,37.603759765625,-3.702392578125,-87.53150939941406,168.5405731201172,59.993621826171875,-419.84832763671875,212.39794921875,176.60414123535156,-1.827225923538208,8.245596885681152,0,0,7
22,1778667132.183498,OBS_IMAGE_1/frame_000022.jpg,88.08098602294922,54.3397331237793,37.585838317871094,-4.9493408203125,-87.64205932617188,169.91798400878906,70.11495971679688,-420.57611083984375,205.98992919921875,176.60858154296875,-1.788845419883728,8.278209686279297,0,0,7
23,1778667132.240977,OBS_IMAGE_1/frame_000023.jpg,89.4977798461914,55.54674530029297,37.56907653808594,-6.1351776123046875,-87.769775390625,171.4258575439453,80.31879425048828,-420.8486022949219,199.39599609375,176.68040466308594,-1.7520097494125366,8.181475639343262,0,0,7
24,1778667132.2992418,OBS_IMAGE_1/frame_000024.jpg,90.93146514892578,56.771053314208984,37.550453186035156,-7.41302490234375,-87.74642944335938,172.87261962890625,90.8858871459961,-420.8177185058594,192.81468200683594,176.6510772705078,-1.8492518663406372,8.173730850219727,0,0,7
25,1778667132.356644,OBS_IMAGE_1/frame_000025.jpg,92.39692687988281,58.01895523071289,37.53189468383789,-8.60504150390625,-87.75672912597656,174.3083953857422,101.68446350097656,-420.23565673828125,185.85829162597656,176.73660278320312,-1.9260815382003784,8.203210830688477,0,0,7
26,1778667132.414282,OBS_IMAGE_1/frame_000026.jpg,93.6265640258789,59.066558837890625,37.51673889160156,-9.617843627929688,-87.82745361328125,175.54916381835938,110.68700408935547,-419.4361267089844,180.00440979003906,176.80422973632812,-1.9274210929870605,8.188722610473633,0,0,7
27,1778667132.4719703,OBS_IMAGE_1/frame_000027.jpg,94.79009246826172,60.05959701538086,37.50169372558594,-10.7281494140625,-88.00529479980469,176.72882080078125,119.08929443359375,-418.5860290527344,174.70364379882812,176.72286987304688,-1.8076975345611572,8.168133735656738,0,0,7
28,1778667132.529061,OBS_IMAGE_1/frame_000028.jpg,95.72774505615234,60.857669830322266,37.49034881591797,-11.545257568359375,-88.0389404296875,177.65716552734375,125.98524475097656,-417.60791015625,170.2916259765625,176.72361755371094,-1.8256659507751465,8.177533149719238,0,0,7
29,1778667132.586701,OBS_IMAGE_1/frame_000029.jpg,96.52568817138672,61.54050827026367,37.48004150390625,-12.37884521484375,-88.08151245117188,178.47427368164062,131.84889221191406,-416.7928161621094,166.754150390625,176.590087890625,-1.8250987529754639,8.161991119384766,0,0,7
30,1778667132.6438198,OBS_IMAGE_1/frame_000030.jpg,97.22228240966797,62.13490676879883,37.47160339355469,-13.000946044921875,-88.12065124511719,179.14993286132812,136.94732666015625,-415.8601379394531,163.47543334960938,176.57632446289062,-1.825487494468689,8.182600021362305,0,0,7
31,1778667132.702584,OBS_IMAGE_1/frame_000031.jpg,97.69778442382812,62.53581237792969,37.4656982421875,-13.453445434570312,-88.19755554199219,179.63951110839844,140.36708068847656,-415.2072448730469,161.319580078125,176.53512573242188,-1.7774215936660767,8.166356086730957,0,0,7
32,1778667132.7543595,OBS_IMAGE_1/frame_000032.jpg,98.04896545410156,62.838600158691406,37.46095275878906,-13.810501098632812,-88.1927490234375,180.01510620117188,142.96786499023438,-414.7112731933594,159.72122192382812,176.48777770996094,-1.8047833442687988,8.144593238830566,0,0,7
33,1778667132.8087485,OBS_IMAGE_1/frame_000033.jpg,98.30351257324219,63.05738830566406,37.45802307128906,-14.01580810546875,-88.21128845214844,180.27809143066406,144.816650390625,-414.2808532714844,158.46554565429688,176.506591796875,-1.8023396730422974,8.135051727294922,0,0,7
34,1778667132.8661911,OBS_IMAGE_1/frame_000034.jpg,98.40007781982422,63.13886260986328,37.456565856933594,-14.139404296875,-88.22708129882812,180.3790283203125,145.5145263671875,-414.16632080078125,158.08554077148438,176.46609497070312,-1.7929290533065796,8.131219863891602,0,0,7
35,1778667132.925018,OBS_IMAGE_1/frame_000035.jpg,98.41449737548828,63.15019607543945,37.456111907958984,-14.208755493164062,-88.25248718261719,180.3961944580078,145.59930419921875,-414.2091064453125,158.12867736816406,176.4080047607422,-1.7689226865768433,8.128729820251465,0,0,7
36,1778667132.9825816,OBS_IMAGE_1/frame_000036.jpg,98.41451263427734,63.15030288696289,37.45603561401367,-14.214935302734375,-88.26622009277344,180.4010009765625,145.58399963378906,-414.21832275390625,158.1390380859375,176.4019317626953,-1.755549430847168,8.123278617858887,0,0,7
37,1778667133.03988,OBS_IMAGE_1/frame_000037.jpg,98.41434478759766,63.15030288696289,37.456058502197266,-14.20806884765625,-88.27102661132812,180.39962768554688,145.57589721679688,-414.2121276855469,158.12615966796875,176.40875244140625,-1.7506314516067505,8.123968124389648,0,0,7
38,1778667133.0979178,OBS_IMAGE_1/frame_000038.jpg,98.41429901123047,63.150272369384766,37.456085205078125,-14.211502075195312,-88.26828002929688,180.39894104003906,145.5793914794922,-414.2154541015625,158.1326904296875,176.40530395507812,-1.7533469200134277,8.124883651733398,0,0,5
39,1778667133.155258,OBS_IMAGE_1/frame_000039.jpg,98.4141845703125,63.15018844604492,37.456146240234375,-14.203948974609375,-88.26553344726562,180.4010009765625,145.58067321777344,-414.2069396972656,158.1192626953125,176.4129180908203,-1.756178855895996,8.122658729553223,0,0,5
40,1778667133.2124798,OBS_IMAGE_1/frame_000040.jpg,98.41412353515625,63.1501350402832,37.456153869628906,-14.200515747070312,-88.27102661132812,180.4010009765625,145.5730438232422,-414.204345703125,158.11314392089844,176.41629028320312,-1.75067937374115,8.122143745422363,0,0,5
41,1778667133.2695777,OBS_IMAGE_1/frame_000041.jpg,98.41405487060547,63.15009307861328,37.456241607666016,-14.197769165039062,-88.26484680175781,180.4003143310547,145.57949829101562,-414.2002868652344,158.1082305908203,176.41908264160156,-1.7567898035049438,8.123062133789062,0,0,5
42,1778667133.3271291,OBS_IMAGE_1/frame_000042.jpg,98.41398620605469,63.14999771118164,37.45631408691406,-14.195709228515625,-88.26210021972656,180.4016876220703,145.5819549560547,-414.1976318359375,158.10491943359375,176.4211883544922,-1.7596063613891602,8.121731758117676,0,0,5
43,1778667133.3845959,OBS_IMAGE_1/frame_000043.jpg,98.41388702392578,63.14990997314453,37.456336975097656,-14.190902709960938,-88.26278686523438,180.39962768554688,145.5796661376953,-414.1927490234375,158.09664916992188,176.4258575439453,-1.7587684392929077,8.123505592346191,0,0,5
44,1778667133.4419718,OBS_IMAGE_1/frame_000044.jpg,98.41389465332031,63.14983367919922,37.456417083740234,-14.190902709960938,-88.26210021972656,180.39825439453125,145.5805206298828,-414.1924743652344,158.09686279296875,176.4258270263672,-1.7593681812286377,8.12492561340332,0,0,5
45,1778667133.4992251,OBS_IMAGE_1/frame_000045.jpg,98.41383361816406,63.1497802734375,37.45646667480469,-14.185409545898438,-88.2586669921875,180.39962768554688,145.5832977294922,-414.18597412109375,158.08709716796875,176.43138122558594,-1.762852430343628,8.123538970947266,0,0,5
46,1778667133.5569835,OBS_IMAGE_1/frame_000046.jpg,98.41377258300781,63.14973449707031,37.45647048950195,-14.184722900390625,-88.26004028320312,180.4010009765625,145.5811004638672,-414.18560791015625,158.08612060546875,176.4320526123047,-1.761564016342163,8.122000694274902,0,0,7
47,1778667133.6146507,OBS_IMAGE_1/frame_000047.jpg,98.41378784179688,63.1498908996582,37.45733642578125,-14.182662963867188,-88.25729370117188,180.4010009765625,145.58395385742188,-414.18145751953125,158.07730102539062,176.43515014648438,-1.7642894983291626,8.122090339660645,0,0,7
48,1778667133.6733782,OBS_IMAGE_1/frame_000048.jpg,98.41377258300781,63.16896057128906,37.47943878173828,-14.249267578125,-88.25729370117188,180.40306091308594,145.58900451660156,-414.2162780761719,157.95484924316406,176.40977478027344,-1.7645478248596191,8.120803833007812,0,0,7
49,1778667133.7313511,OBS_IMAGE_1/frame_000049.jpg,98.41374969482422,63.259033203125,37.57579803466797,-14.427108764648438,-88.26004028320312,180.4010009765625,145.5895233154297,-414.24395751953125,157.16224670410156,176.4182891845703,-1.7616339921951294,8.122396469116211,0,0,7
50,1778667133.7890742,OBS_IMAGE_1/frame_000050.jpg,98.41374969482422,63.42628860473633,37.75621795654297,-14.766311645507812,-88.25660705566406,180.4003143310547,145.60142517089844,-414.2955627441406,155.7007293701172,176.4267578125,-1.764974594116211,8.123043060302734,0,0,7
51,1778667133.8463206,OBS_IMAGE_1/frame_000051.jpg,98.41374206542969,63.651222229003906,37.9999885559082,-15.204391479492188,-88.25523376464844,180.39825439453125,145.60850524902344,-414.3327941894531,153.69735717773438,176.4573516845703,-1.7660623788833618,8.124227523803711,0,0,7
52,1778667133.903768,OBS_IMAGE_1/frame_000052.jpg,98.41373443603516,63.944637298583984,38.316802978515625,-15.851898193359375,-88.25454711914062,180.39825439453125,145.62615966796875,-414.44677734375,151.23023986816406,176.42005920410156,-1.7669355869293213,8.125412940979004,0,0,7
53,1778667133.9617736,OBS_IMAGE_1/frame_000053.jpg,98.4136962890625,64.32918548583984,38.736358642578125,-16.66351318359375,-88.253173828125,180.39825439453125,145.6376953125,-414.5152282714844,147.91180419921875,176.4125518798828,-1.7683439254760742,8.125696182250977,0,0,7
54,1778667134.0192385,OBS_IMAGE_1/frame_000054.jpg,98.41372680664062,64.73749542236328,39.175594329833984,-17.494354248046875,-88.25386047363281,180.39756774902344,145.6383514404297,-414.52386474609375,144.36363220214844,176.42922973632812,-1.7675318717956543,8.125850677490234,0,0,7
55,1778667134.0756514,OBS_IMAGE_1/frame_000055.jpg,98.41371154785156,65.17398071289062,39.648841857910156,-18.3856201171875,-88.25248718261719,180.4010009765625,145.6338653564453,-414.4828796386719,140.5644073486328,176.44781494140625,-1.7690223455429077,8.12192440032959,0,0,7
56,1778667134.1350117,OBS_IMAGE_1/frame_000056.jpg,98.4137191772461,65.54328918457031,40.04855728149414,-19.196548461914062,-88.24905395507812,180.3961944580078,145.6366729736328,-414.4730529785156,137.46180725097656,176.40577697753906,-1.7723603248596191,8.128239631652832,0,0,7
57,1778667134.1905262,OBS_IMAGE_1/frame_000057.jpg,98.41373443603516,65.86701965332031,40.400638580322266,-19.839935302734375,-88.24905395507812,180.39894104003906,145.6200408935547,-414.3599853515625,134.6142578125,176.43829345703125,-1.772369146347046,8.124507904052734,0,0,7
58,1778667134.248087,OBS_IMAGE_1/frame_000058.jpg,98.4137191772461,66.08373260498047,40.637290954589844,-20.302047729492188,-88.25042724609375,180.4003143310547,145.6096954345703,-414.3021240234375,132.76341247558594,176.42958068847656,-1.7711281776428223,8.123308181762695,0,0,7
59,1778667134.3050103,OBS_IMAGE_1/frame_000059.jpg,98.41373443603516,66.264404296875,40.83084487915039,-20.650863647460938,-88.25180053710938,180.39688110351562,145.59481811523438,-414.212158203125,131.1716766357422,176.4548797607422,-1.769416332244873,8.125879287719727,0,0,7
60,1778667134.3626363,OBS_IMAGE_1/frame_000060.jpg,98.41372680664062,66.3628158569336,40.93620681762695,-20.858230590820312,-88.24905395507812,180.39756774902344,145.59310913085938,-414.17816162109375,130.33750915527344,176.45132446289062,-1.772218108177185,8.125468254089355,0,0,7
61,1778667134.4217849,OBS_IMAGE_1/frame_000061.jpg,98.41370391845703,66.39823150634766,40.974857330322266,-20.925521850585938,-88.25248718261719,180.39756774902344,145.5855712890625,-414.15679931640625,130.02044677734375,176.4580841064453,-1.7687573432922363,8.125025749206543,0,0,7
62,1778667134.4805954,OBS_IMAGE_1/frame_000062.jpg,98.4137191772461,66.40055847167969,40.97771072387695,-20.957107543945312,-88.25042724609375,180.39688110351562,145.5922088623047,-414.18389892578125,130.0481414794922,176.43165588378906,-1.7709033489227295,8.126668930053711,0,0,7
63,1778667134.5333467,OBS_IMAGE_1/frame_000063.jpg,98.4136962890625,66.40058135986328,40.977630615234375,-20.95367431640625,-88.25180053710938,180.39894104003906,145.5898895263672,-414.18060302734375,130.04200744628906,176.43508911132812,-1.769644021987915,8.124402046203613,0,0,7
64,1778667134.588413,OBS_IMAGE_1/frame_000064.jpg,98.41373443603516,66.40052795410156,40.97749328613281,-20.957107543945312,-88.25180053710938,180.3948211669922,145.59072875976562,-414.1845397949219,130.04933166503906,176.43133544921875,-1.7694058418273926,8.128661155700684,0,0,7
65,1778667134.6440582,OBS_IMAGE_1/frame_000065.jpg,98.41372680664062,66.40048217773438,40.977378845214844,-20.95367431640625,-88.24630737304688,180.39825439453125,145.5967559814453,-414.1800842285156,130.04405212402344,176.43475341796875,-1.77508544921875,8.125467300415039,0,0,5
66,1778667134.7024457,OBS_IMAGE_1/frame_000066.jpg,98.41371154785156,66.40039825439453,40.977272033691406,-20.952987670898438,-88.25111389160156,180.39756774902344,145.5908203125,-414.1805114746094,130.04371643066406,176.43519592285156,-1.7702431678771973,8.125824928283691,0,0,5
67,1778667134.7600644,OBS_IMAGE_1/frame_000067.jpg,98.41371154785156,66.40028381347656,40.97712707519531,-20.954360961914062,-88.24974060058594,180.3948211669922,145.59274291992188,-414.1820983886719,130.0478057861328,176.43348693847656,-1.7714511156082153,8.128703117370605,0,0,5
68,1778667134.8172202,OBS_IMAGE_1/frame_000068.jpg,98.41373443603516,66.40021514892578,40.977054595947266,-20.946121215820312,-88.24836730957031,180.39688110351562,145.59323120117188,-414.1730041503906,130.03358459472656,176.44166564941406,-1.7729092836380005,8.126501083374023,0,0,5
69,1778667134.8749998,OBS_IMAGE_1/frame_000069.jpg,98.41374206542969,66.40010833740234,40.97700500488281,-20.947494506835938,-88.24836730957031,180.3955078125,145.59352111816406,-414.1746520996094,130.03713989257812,176.44009399414062,-1.772831678390503,8.12792682647705,0,0,5
70,1778667134.9324872,OBS_IMAGE_1/frame_000070.jpg,98.41373443603516,66.40001678466797,40.97697830200195,-20.946807861328125,-88.24974060058594,180.39688110351562,145.59173583984375,-414.17425537109375,130.0366668701172,176.44068908691406,-1.7715435028076172,8.126445770263672,0,0,5
71,1778667134.9895499,OBS_IMAGE_1/frame_000071.jpg,98.41374969482422,66.3998794555664,40.976924896240234,-20.944747924804688,-88.24699401855469,180.3948211669922,145.59487915039062,-414.1716613769531,130.0342559814453,176.4425048828125,-1.7741475105285645,8.128636360168457,0,0,5
72,1778667135.0469763,OBS_IMAGE_1/frame_000072.jpg,98.41371154785156,66.39982604980469,40.9769172668457,-20.943374633789062,-88.25042724609375,180.39825439453125,145.59024047851562,-414.1709289550781,130.03204345703125,176.44390869140625,-1.7709274291992188,8.124913215637207,0,0,5
73,1778667135.10525,OBS_IMAGE_1/frame_000073.jpg,98.41372680664062,66.3997802734375,40.97686767578125,-20.942001342773438,-88.24905395507812,180.3961944580078,145.59178161621094,-414.1692810058594,130.0301055908203,176.4451446533203,-1.7721638679504395,8.127029418945312,0,0,7
74,1778667135.1633906,OBS_IMAGE_1/frame_000074.jpg,98.41372680664062,66.39987182617188,40.97640609741211,-20.93994140625,-88.24836730957031,180.39413452148438,145.5924072265625,-414.1677551269531,130.0277557373047,176.44676208496094,-1.7727130651474,8.129076957702637,0,0,7
75,1778667135.2206907,OBS_IMAGE_1/frame_000075.jpg,98.41374206542969,66.43104553222656,40.95737075805664,-20.95916748046875,-88.24836730957031,180.39344787597656,145.59817504882812,-414.20611572265625,129.9141387939453,176.4396514892578,-1.7727055549621582,8.129995346069336,0,0,7
76,1778667135.2775536,OBS_IMAGE_1/frame_000076.jpg,98.4136962890625,66.59700012207031,40.8622932434082,-20.913162231445312,-88.24974060058594,180.39207458496094,145.6006317138672,-414.2362060546875,129.0088653564453,176.55654907226562,-1.7706698179244995,8.127626419067383,0,0,7
77,1778667135.3357334,OBS_IMAGE_1/frame_000077.jpg,98.41361999511719,66.87065887451172,40.70119857788086,-20.798492431640625,-88.24699401855469,180.39138793945312,145.60488891601562,-414.2460632324219,127.46397399902344,176.78387451171875,-1.772225022315979,8.121369361877441,0,0,7
78,1778667135.3928866,OBS_IMAGE_1/frame_000078.jpg,98.41346740722656,67.20891571044922,40.502323150634766,-20.652923583984375,-88.2476806640625,180.39207458496094,145.60284423828125,-414.2459411621094,125.54545593261719,177.0689697265625,-1.7700990438461304,8.111679077148438,0,0,7
79,1778667135.4509711,OBS_IMAGE_1/frame_000079.jpg,98.41325378417969,67.50041198730469,40.33186340332031,-20.5169677734375,-88.24699401855469,180.38658142089844,145.59893798828125,-414.22467041015625,123.86840057373047,177.325927734375,-1.7691571712493896,8.109051704406738,0,0,7
80,1778667135.508351,OBS_IMAGE_1/frame_000080.jpg,98.41307830810547,67.64934539794922,40.243553161621094,-20.432510375976562,-88.24424743652344,180.38658142089844,145.59677124023438,-414.19635009765625,122.98974609375,177.47108459472656,-1.771125078201294,8.10451602935791,0,0,7
81,1778667135.5653381,OBS_IMAGE_1/frame_000081.jpg,98.41294860839844,67.6866226196289,40.22098922729492,-20.444183349609375,-88.24493408203125,180.38108825683594,145.59950256347656,-414.22711181640625,122.83137512207031,177.4739532470703,-1.770180583000183,8.109752655029297,0,0,7
82,1778667135.6231146,OBS_IMAGE_1/frame_000082.jpg,98.41292572021484,67.68827056884766,40.220401763916016,-20.451736450195312,-88.24699401855469,180.38246154785156,145.59808349609375,-414.2359924316406,122.83524322509766,177.4674835205078,-1.7682178020477295,8.1084623336792,1,0,7
83,1778667135.6806889,OBS_IMAGE_1/frame_000083.jpg,98.41287231445312,67.68838500976562,40.22060775756836,-20.444869995117188,-88.24287414550781,180.38108825683594,145.60145568847656,-414.2271728515625,122.82115173339844,177.4746551513672,-1.7722347974777222,8.109746932983398,1,0,7
84,1778667135.7380896,OBS_IMAGE_1/frame_000084.jpg,98.41280364990234,67.68830871582031,40.22091293334961,-20.441436767578125,-88.24287414550781,180.3783416748047,145.6002655029297,-414.22296142578125,122.81411743164062,177.47824096679688,-1.7720946073532104,8.1123046875,1,0,7
85,1778667135.7949855,OBS_IMAGE_1/frame_000085.jpg,98.41279602050781,67.68827056884766,40.22114562988281,-20.43731689453125,-88.24424743652344,180.3797149658203,145.5978240966797,-414.21820068359375,122.80586242675781,177.4825897216797,-1.770760416984558,8.11073112487793,1,0,5
86,1778667135.85285,OBS_IMAGE_1/frame_000086.jpg,98.41280364990234,67.688232421875,40.22130584716797,-20.4345703125,-88.24287414550781,180.37696838378906,145.59902954101562,-414.2145690917969,122.80050659179688,177.48538208007812,-1.7719967365264893,8.113454818725586,1,0,5
87,1778667135.9119506,OBS_IMAGE_1/frame_000087.jpg,98.41278839111328,67.68815612792969,40.22140884399414,-20.4290771484375,-88.24630737304688,180.3790283203125,145.5938720703125,-414.2088928222656,122.79051971435547,177.49095153808594,-1.7686281204223633,8.111061096191406,1,0,5
88,1778667135.9695473,OBS_IMAGE_1/frame_000088.jpg,98.41277313232422,67.68811798095703,40.221492767333984,-20.425643920898438,-88.24493408203125,180.3790283203125,145.59483337402344,-414.2047119140625,122.78423309326172,177.4944305419922,-1.7699817419052124,8.111000061035156,1,0,5
89,1778667136.0273042,OBS_IMAGE_1/frame_000089.jpg,98.41279602050781,67.68804931640625,40.22152328491211,-20.418777465820312,-88.24287414550781,180.37765502929688,145.5963134765625,-414.1965637207031,122.77220916748047,177.50123596191406,-1.7719438076019287,8.112272262573242,1,0,5
90,1778667136.0855353,OBS_IMAGE_1/frame_000090.jpg,98.41275024414062,67.68797302246094,40.2215576171875,-20.414657592773438,-88.23875427246094,180.37628173828125,145.60028076171875,-414.1912841796875,122.76535034179688,177.5052947998047,-1.7759785652160645,8.113656997680664,1,0,5
91,1778667136.143459,OBS_IMAGE_1/frame_000091.jpg,98.41281127929688,67.68791961669922,40.22157287597656,-20.413284301757812,-88.24150085449219,180.37216186523438,145.59719848632812,-414.1900939941406,122.76305389404297,177.50648498535156,-1.7730484008789062,8.11767578125,1,0,5
92,1778667136.2008073,OBS_IMAGE_1/frame_000092.jpg,98.41276550292969,67.68785095214844,40.22157287597656,-20.408477783203125,-88.24493408203125,180.3742218017578,145.59194946289062,-414.18548583984375,122.75476837158203,177.5112762451172,-1.769683599472046,8.115273475646973,1,0,5
93,1778667136.257954,OBS_IMAGE_1/frame_000093.jpg,98.41279602050781,67.68782806396484,40.2215461730957,-20.4071044921875,-88.2421875,180.37353515625,145.59521484375,-414.1834716796875,122.75265502929688,177.51258850097656,-1.7723908424377441,8.11606502532959,1,0,5
94,1778667136.3159533,OBS_IMAGE_1/frame_000094.jpg,98.41279602050781,67.6877670288086,40.22157287597656,-20.402984619140625,-88.24493408203125,180.37216186523438,145.5912322998047,-414.1793212890625,122.74542236328125,177.51661682128906,-1.7695661783218384,8.117192268371582,1,0,5
95,1778667136.3726218,OBS_IMAGE_1/frame_000095.jpg,98.41275787353516,67.687744140625,40.22157287597656,-20.400238037109375,-88.24287414550781,180.37078857421875,145.593017578125,-414.17596435546875,122.74066925048828,177.51931762695312,-1.7715506553649902,8.118535995483398,1,0,5
96,1778667136.430133,OBS_IMAGE_1/frame_000096.jpg,98.41278839111328,67.6877212524414,40.22159194946289,-20.397491455078125,-88.24012756347656,180.37216186523438,145.59603881835938,-414.17230224609375,122.73590087890625,177.52210998535156,-1.7743399143218994,8.11722469329834,1,0,5
97,1778667136.4886005,OBS_IMAGE_1/frame_000097.jpg,98.41277313232422,67.68769836425781,40.2215576171875,-20.395431518554688,-88.23875427246094,180.36941528320312,145.59725952148438,-414.16986083984375,122.7325210571289,177.5240478515625,-1.7755829095840454,8.119953155517578,1,0,5
98,1778667136.5451722,OBS_IMAGE_1/frame_000098.jpg,98.41275787353516,67.6876449584961,40.221588134765625,-20.390625,-88.23944091796875,180.36941528320312,145.5955352783203,-414.16461181640625,122.72406768798828,177.52882385253906,-1.7748725414276123,8.11976146697998,1,0,5
