frame_id,timestamp,image_path_OBS_IMAGE_1,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz,gripper_tooldo1,gripper_tooldo2,robot_mode
10,1778667559.1741064,OBS_IMAGE_1/frame_000010.jpg,82.22770690917969,61.52146530151367,18.64055633544922,6.9220733642578125,-87.32894897460938,164.2174530029297,25.856855392456055,-435.6774597167969,218.46206665039062,176.4660186767578,-1.7736341953277588,8.132965087890625,0,0,5
11,1778667559.2327387,OBS_IMAGE_1/frame_000011.jpg,82.22769927978516,61.521453857421875,18.640522003173828,6.920013427734375,-87.32688903808594,164.2181396484375,25.858964920043945,-435.6800842285156,218.46620178222656,176.46343994140625,-1.77507746219635,8.132457733154297,0,0,7
12,1778667559.2905738,OBS_IMAGE_1/frame_000012.jpg,82.22826385498047,61.52143859863281,18.64105987548828,6.9220733642578125,-87.32894897460938,164.21676635742188,25.86119270324707,-435.6768798828125,218.45997619628906,176.46644592285156,-1.7737222909927368,8.134201049804688,0,0,7
13,1778667559.3639493,OBS_IMAGE_1/frame_000013.jpg,82.30696868896484,61.507598876953125,18.7012996673584,6.87469482421875,-87.35298156738281,164.24835205078125,26.430540084838867,-435.63848876953125,218.37286376953125,176.47305297851562,-1.7523146867752075,8.179963111877441,0,0,7
14,1778667559.4213338,OBS_IMAGE_1/frame_000014.jpg,82.51485443115234,61.467132568359375,18.86097526550293,6.7668914794921875,-87.36190795898438,164.38568115234375,28.0029296875,-435.5182800292969,218.14076232910156,176.49066162109375,-1.7552708387374878,8.249855995178223,0,0,7
15,1778667559.4792342,OBS_IMAGE_1/frame_000015.jpg,82.86243438720703,61.39899826049805,19.128890991210938,6.5705108642578125,-87.37083435058594,164.67132568359375,30.635988235473633,-435.3207092285156,217.78134155273438,176.50509643554688,-1.76504647731781,8.311562538146973,0,0,7
16,1778667559.536544,OBS_IMAGE_1/frame_000016.jpg,83.39387512207031,61.29503631591797,19.534717559814453,6.26495361328125,-87.39898681640625,165.21652221679688,34.64118576049805,-434.9903869628906,217.255615234375,176.5256805419922,-1.7700814008712769,8.29700756072998,0,0,7
17,1778667559.5941474,OBS_IMAGE_1/frame_000017.jpg,84.03260803222656,61.167476654052734,20.027063369750977,5.868072509765625,-87.41340637207031,165.8708953857422,39.47161865234375,-434.5680236816406,216.6759796142578,176.51852416992188,-1.787763237953186,8.282379150390625,0,0,7
18,1778667559.6515512,OBS_IMAGE_1/frame_000018.jpg,84.8746566772461,61.00244903564453,20.672523498535156,5.37506103515625,-87.43400573730469,166.69967651367188,45.83332824707031,-433.8897399902344,215.84764099121094,176.53724670410156,-1.8149738311767578,8.295933723449707,0,0,7
19,1778667559.711749,OBS_IMAGE_1/frame_000019.jpg,85.80818939208984,60.818233489990234,21.389020919799805,4.783172607421875,-87.53631591796875,167.66372680664062,52.77420425415039,-433.0563049316406,215.01019287109375,176.53204345703125,-1.7603191137313843,8.262489318847656,0,0,7
20,1778667559.7674782,OBS_IMAGE_1/frame_000020.jpg,86.96312713623047,60.59207534790039,22.276323318481445,4.07318115234375,-87.55142211914062,168.8323974609375,61.47766876220703,-431.83306884765625,213.91851806640625,176.5236358642578,-1.806288480758667,8.25092887878418,0,0,7
21,1778667559.8256376,OBS_IMAGE_1/frame_000021.jpg,88.18734741210938,60.35274887084961,23.215770721435547,3.3254241943359375,-87.61665344238281,170.0347137451172,70.61408233642578,-430.31365966796875,212.74765014648438,176.5267333984375,-1.8063186407089233,8.272034645080566,0,0,7
22,1778667559.8842192,OBS_IMAGE_1/frame_000022.jpg,89.55167388916016,60.08574295043945,24.264421463012695,2.5213623046875,-87.79998779296875,171.43272399902344,80.61892700195312,-428.32635498046875,211.37350463867188,176.57725524902344,-1.7061209678649902,8.23001480102539,0,0,7
23,1778667559.939975,OBS_IMAGE_1/frame_000023.jpg,91.16664123535156,59.767250061035156,25.505712509155273,1.54083251953125,-87.86590576171875,173.07037353515625,92.57374572753906,-425.6568298339844,209.81878662109375,176.5780792236328,-1.7307862043380737,8.207328796386719,0,0,7
24,1778667559.9987235,OBS_IMAGE_1/frame_000024.jpg,92.76472473144531,59.45579147338867,26.731565475463867,0.63446044921875,-87.84324645996094,174.6503448486328,104.41968536376953,-422.5700378417969,208.14505004882812,176.63287353515625,-1.84770929813385,8.228534698486328,0,0,7
25,1778667560.0558121,OBS_IMAGE_1/frame_000025.jpg,94.3792953491211,59.138450622558594,27.969722747802734,-0.333709716796875,-87.88032531738281,176.27151489257812,116.21436309814453,-419.1331787109375,206.56300354003906,176.64163208007812,-1.902064323425293,8.223234176635742,0,0,7
26,1778667560.1136801,OBS_IMAGE_1/frame_000026.jpg,96.1084976196289,58.797027587890625,29.29717254638672,-1.3533782958984375,-87.99087524414062,178.00872802734375,128.6303253173828,-415.0244140625,204.83370971679688,176.67117309570312,-1.8914101123809814,8.211901664733887,0,0,7
27,1778667560.1668916,OBS_IMAGE_1/frame_000027.jpg,97.49060821533203,58.52788162231445,30.35824966430664,-2.16705322265625,-88.1982421875,179.3792724609375,138.30465698242188,-411.458251953125,203.4127197265625,176.6981964111328,-1.7631562948226929,8.213763236999512,0,0,7
28,1778667560.2185802,OBS_IMAGE_1/frame_000028.jpg,99.21812438964844,58.1885986328125,31.685556411743164,-3.2100677490234375,-88.30604553222656,181.15013122558594,150.4372100830078,-406.6331481933594,201.7032928466797,176.69720458984375,-1.7576942443847656,8.167999267578125,0,0,7
29,1778667560.2762144,OBS_IMAGE_1/frame_000029.jpg,100.81525421142578,57.87516784667969,32.91229248046875,-4.2166900634765625,-88.4564208984375,182.69577026367188,161.44712829589844,-401.86602783203125,200.19577026367188,176.6456756591797,-1.7003631591796875,8.21548080444336,0,0,7
30,1778667560.3333693,OBS_IMAGE_1/frame_000030.jpg,102.32804870605469,57.57939910888672,34.07394027709961,-5.137481689453125,-88.54293823242188,184.1912841796875,171.78846740722656,-396.9862976074219,198.701171875,176.6301727294922,-1.7050610780715942,8.231240272521973,0,0,7
31,1778667560.392801,OBS_IMAGE_1/frame_000031.jpg,103.70394134521484,57.30805969238281,35.130828857421875,-5.9415435791015625,-88.57246398925781,185.614013671875,181.10861206054688,-392.2312316894531,197.29637145996094,176.65220642089844,-1.7606035470962524,8.185033798217773,0,0,7
32,1778667560.448616,OBS_IMAGE_1/frame_000032.jpg,105.02474975585938,57.04826354980469,36.144325256347656,-6.7545318603515625,-88.57589721679688,186.9708251953125,189.96726989746094,-387.46807861328125,196.02301025390625,176.63546752929688,-1.8430306911468506,8.152339935302734,0,0,7
33,1778667560.505479,OBS_IMAGE_1/frame_000033.jpg,106.1085433959961,56.83641052246094,36.975616455078125,-7.371826171875,-88.66859436035156,188.0522918701172,197.01840209960938,-383.366943359375,194.87554931640625,176.66012573242188,-1.8142449855804443,8.150521278381348,0,0,7
34,1778667560.5630076,OBS_IMAGE_1/frame_000034.jpg,107.11394500732422,56.63948440551758,37.7479362487793,-7.9781341552734375,-88.79287719726562,189.07333374023438,203.44229125976562,-379.4776611328125,193.86941528320312,176.6430206298828,-1.7557448148727417,8.129904747009277,0,0,7
35,1778667560.621015,OBS_IMAGE_1/frame_000035.jpg,107.85343170166016,56.493934631347656,38.31599044799805,-8.39080810546875,-88.82171630859375,189.79087829589844,208.17620849609375,-376.47906494140625,193.0752716064453,176.67007446289062,-1.7675960063934326,8.15076732635498,0,0,7
36,1778667560.67825,OBS_IMAGE_1/frame_000036.jpg,108.59770202636719,56.34844970703125,38.88762283325195,-8.859100341796875,-88.91578674316406,190.5475616455078,212.8377685546875,-373.4732971191406,192.36474609375,176.63516235351562,-1.7267205715179443,8.135149955749512,0,0,7
37,1778667560.7368524,OBS_IMAGE_1/frame_000037.jpg,109.09807586669922,56.25040817260742,39.271297454833984,-9.157791137695312,-88.87527465820312,191.0131072998047,216.05918884277344,-371.3575134277344,191.86460876464844,176.6441192626953,-1.796161413192749,8.173295021057129,0,0,7
38,1778667560.788589,OBS_IMAGE_1/frame_000038.jpg,109.43487548828125,56.18416213989258,39.530860900878906,-9.36309814453125,-88.93844604492188,191.37840270996094,218.11251831054688,-369.9546203613281,191.52951049804688,176.6315155029297,-1.7580316066741943,8.141977310180664,0,0,7
39,1778667560.8458233,OBS_IMAGE_1/frame_000039.jpg,109.6619644165039,56.139190673828125,39.70552062988281,-9.507980346679688,-88.95011901855469,191.62765502929688,219.52931213378906,-368.99560546875,191.320068359375,176.62196350097656,-1.7642868757247925,8.119913101196289,0,0,7
40,1778667560.9034045,OBS_IMAGE_1/frame_000040.jpg,109.75731658935547,56.1207389831543,39.777767181396484,-9.580764770507812,-88.95217895507812,191.72996520996094,220.1311492919922,-368.60382080078125,191.25599670410156,176.60609436035156,-1.7721315622329712,8.113543510437012,0,0,7
41,1778667560.963003,OBS_IMAGE_1/frame_000041.jpg,109.76719665527344,56.11865234375,39.78565979003906,-9.611663818359375,-89.000244140625,191.744384765625,220.14730834960938,-368.6063537597656,191.2906494140625,176.57225036621094,-1.7310806512832642,8.106971740722656,0,0,7
42,1778667561.0195491,OBS_IMAGE_1/frame_000042.jpg,109.76744079589844,56.11846160888672,39.785606384277344,-9.627456665039062,-89.00093078613281,191.74713134765625,220.15394592285156,-368.6219787597656,191.32130432128906,176.5564727783203,-1.7338157892227173,8.104907989501953,0,0,7
43,1778667561.076836,OBS_IMAGE_1/frame_000043.jpg,109.76744079589844,56.11846160888672,39.78550338745117,-9.636383056640625,-88.99406433105469,191.7491912841797,220.16513061523438,-368.62847900390625,191.33831787109375,176.54908752441406,-1.7424752712249756,8.103523254394531,0,0,7
44,1778667561.1342869,OBS_IMAGE_1/frame_000044.jpg,109.76740264892578,56.11846923828125,39.78532028198242,-9.64599609375,-89.00436401367188,191.74713134765625,220.15676879882812,-368.6430358886719,191.3565673828125,176.537353515625,-1.7342644929885864,8.105222702026367,0,0,5
45,1778667561.1916273,OBS_IMAGE_1/frame_000045.jpg,109.767333984375,56.11850357055664,39.78519821166992,-9.655609130859375,-88.99955749511719,191.7491912841797,220.16543579101562,-368.6513977050781,191.37466430664062,176.52886962890625,-1.7410475015640259,8.103670120239258,0,0,5
46,1778667561.249253,OBS_IMAGE_1/frame_000046.jpg,109.7673110961914,56.11858367919922,39.78506851196289,-9.663162231445312,-88.99063110351562,191.74644470214844,220.17835998535156,-368.65576171875,191.38873291015625,176.5231475830078,-1.751140832901001,8.107150077819824,0,0,5
47,1778667561.3068306,OBS_IMAGE_1/frame_000047.jpg,109.76718139648438,56.11863327026367,39.78498077392578,-9.67071533203125,-88.99612426757812,191.744384765625,220.17405700683594,-368.6664733886719,191.40255737304688,176.5145263671875,-1.7471821308135986,8.10897159576416,0,0,5
48,1778667561.3636792,OBS_IMAGE_1/frame_000048.jpg,109.76712036132812,56.118648529052734,39.78491973876953,-9.676895141601562,-88.9947509765625,191.7450714111328,220.17759704589844,-368.6725769042969,191.4141387939453,176.50872802734375,-1.7498244047164917,8.108499526977539,0,0,5
49,1778667561.4216373,OBS_IMAGE_1/frame_000049.jpg,109.76705932617188,56.11866760253906,39.78486633300781,-9.676895141601562,-88.9892578125,191.74575805664062,220.18345642089844,-368.670654296875,191.4143524169922,176.50982666015625,-1.7552412748336792,8.108074188232422,0,0,5
50,1778667561.4794836,OBS_IMAGE_1/frame_000050.jpg,109.76697540283203,56.118736267089844,39.7847900390625,-9.6844482421875,-88.99200439453125,191.744384765625,220.18263244628906,-368.67999267578125,191.4280242919922,176.50181579589844,-1.7540011405944824,8.109426498413086,0,0,5
51,1778667561.536411,OBS_IMAGE_1/frame_000051.jpg,109.76691436767578,56.11882400512695,39.784786224365234,-9.68994140625,-88.9892578125,191.744384765625,220.1874237060547,-368.684814453125,191.4375762939453,176.4970703125,-1.7577786445617676,8.109692573547363,0,0,5
52,1778667561.5953112,OBS_IMAGE_1/frame_000052.jpg,109.76688385009766,56.11884307861328,39.784786224365234,-9.696121215820312,-88.98719787597656,191.74301147460938,220.19189453125,-368.6904296875,191.44883728027344,176.4914093017578,-1.760952115058899,8.111345291137695,0,0,7
53,1778667561.6521926,OBS_IMAGE_1/frame_000053.jpg,109.76680755615234,56.119224548339844,39.78544998168945,-9.699554443359375,-88.9892578125,191.74301147460938,220.19003295898438,-368.6944274902344,191.44921875,176.48866271972656,-1.7594212293624878,8.111211776733398,0,0,7
54,1778667561.7094994,OBS_IMAGE_1/frame_000054.jpg,109.76677703857422,56.1370849609375,39.81748580932617,-9.79156494140625,-88.98719787597656,191.74301147460938,220.21400451660156,-368.75433349609375,191.33924865722656,176.4477996826172,-1.7699424028396606,8.112579345703125,0,0,7
55,1778667561.7667336,OBS_IMAGE_1/frame_000055.jpg,109.76676940917969,56.20903778076172,39.92389678955078,-9.97833251953125,-88.98582458496094,191.74232482910156,220.24559020996094,-368.8374328613281,190.66224670410156,176.43983459472656,-1.7729392051696777,8.11359691619873,0,0,7
56,1778667561.8237898,OBS_IMAGE_1/frame_000056.jpg,109.7667465209961,56.33773422241211,40.114967346191406,-10.287322998046875,-88.99269104003906,191.74026489257812,220.28025817871094,-368.958984375,189.401611328125,176.44894409179688,-1.7639251947402954,8.114890098571777,0,0,7
57,1778667561.8818672,OBS_IMAGE_1/frame_000057.jpg,109.76675415039062,56.53527069091797,40.41394805908203,-10.798873901367188,-88.98719787597656,191.74232482910156,220.35923767089844,-369.1589050292969,187.5093536376953,176.4353790283203,-1.7724568843841553,8.113628387451172,0,0,7
58,1778667561.9391198,OBS_IMAGE_1/frame_000058.jpg,109.76673126220703,56.778404235839844,40.781005859375,-11.446380615234375,-88.98445129394531,191.74095153808594,220.45228576660156,-369.4085693359375,185.2177734375,176.39932250976562,-1.782591462135315,8.1162748336792,0,0,7
59,1778667561.9971356,OBS_IMAGE_1/frame_000059.jpg,109.76668548583984,57.09973907470703,41.268890380859375,-12.262802124023438,-88.98719787597656,191.7388916015625,220.5412139892578,-369.6667785644531,182.1046600341797,176.3916473388672,-1.7812318801879883,8.118341445922852,0,0,7
60,1778667562.0547054,OBS_IMAGE_1/frame_000060.jpg,109.76668548583984,57.48904037475586,41.85272979736328,-13.276290893554688,-88.98101806640625,191.7382049560547,220.65628051757812,-369.9649353027344,178.4134063720703,176.3533477783203,-1.795372724533081,8.120636940002441,0,0,7
61,1778667562.111636,OBS_IMAGE_1/frame_000061.jpg,109.76668548583984,57.87767791748047,42.43879699707031,-14.289093017578125,-88.98513793945312,191.74163818359375,220.740234375,-370.2133483886719,174.71820068359375,176.31529235839844,-1.7992584705352783,8.118122100830078,0,0,7
62,1778667562.1697042,OBS_IMAGE_1/frame_000062.jpg,109.76667785644531,58.37294387817383,43.189697265625,-15.545654296875,-88.98651123046875,191.7395782470703,220.8108673095703,-370.41497802734375,169.93331909179688,176.3047637939453,-1.7998826503753662,8.120405197143555,0,0,7
63,1778667562.2264295,OBS_IMAGE_1/frame_000063.jpg,109.76667785644531,58.85346603393555,43.91571044921875,-16.723251342773438,-88.9837646484375,191.73683166503906,220.8424072265625,-370.4928894042969,165.2333526611328,176.33358764648438,-1.7965481281280518,8.122429847717285,0,0,7
64,1778667562.283559,OBS_IMAGE_1/frame_000064.jpg,109.76668548583984,59.371177673339844,44.695735931396484,-18.049850463867188,-88.98307800292969,191.7388916015625,220.86599731445312,-370.5557556152344,160.29605102539062,176.3054962158203,-1.803177833557129,8.121318817138672,0,0,7
65,1778667562.3351357,OBS_IMAGE_1/frame_000065.jpg,109.76668548583984,59.81828689575195,45.3722038269043,-19.217147827148438,-88.98582458496094,191.7327117919922,220.86338806152344,-370.558349609375,156.06869506835938,176.2619171142578,-1.8089162111282349,8.128664016723633,0,0,7
66,1778667562.3915725,OBS_IMAGE_1/frame_000066.jpg,109.76668548583984,60.2989387512207,46.09879684448242,-20.390625,-88.98239135742188,191.73477172851562,220.81216430664062,-370.4036560058594,151.38870239257812,176.29576110839844,-1.8055914640426636,8.125775337219238,0,0,7
67,1778667562.4493284,OBS_IMAGE_1/frame_000067.jpg,109.76665496826172,60.7599983215332,46.798030853271484,-21.478958129882812,-88.98513793945312,191.73545837402344,220.71543884277344,-370.14495849609375,146.83309936523438,176.36573791503906,-1.788429617881775,8.122679710388184,0,0,7
68,1778667562.506911,OBS_IMAGE_1/frame_000068.jpg,109.76667785644531,61.177490234375,47.4235725402832,-22.47802734375,-88.98307800292969,191.7340850830078,220.62203979492188,-369.8772277832031,142.77920532226562,176.40919494628906,-1.781482458114624,8.122856140136719,0,0,7
69,1778667562.5640237,OBS_IMAGE_1/frame_000069.jpg,109.76668548583984,61.55852508544922,48.001190185546875,-23.372039794921875,-88.98033142089844,191.7382049560547,220.50912475585938,-369.5528869628906,139.0271453857422,176.4732208251953,-1.7713727951049805,8.116959571838379,0,0,7
70,1778667562.6214898,OBS_IMAGE_1/frame_000070.jpg,109.76670837402344,61.856746673583984,48.45260238647461,-24.114303588867188,-88.978271484375,191.73477172851562,220.42520141601562,-369.3114929199219,136.1794891357422,176.48074340820312,-1.7716870307922363,8.120308876037598,0,0,7
71,1778667562.6793427,OBS_IMAGE_1/frame_000071.jpg,109.7667007446289,62.11463165283203,48.84153747558594,-24.744644165039062,-88.97895812988281,191.73751831054688,220.33815002441406,-369.0718688964844,133.707763671875,176.49684143066406,-1.7678569555282593,8.117019653320312,0,0,7
72,1778667562.7362437,OBS_IMAGE_1/frame_000072.jpg,109.7667007446289,62.284969329833984,49.09916305541992,-25.13671875,-88.97964477539062,191.73545837402344,220.26675415039062,-368.8756408691406,132.03028869628906,176.53179931640625,-1.7598140239715576,8.117953300476074,0,0,7
73,1778667562.7966487,OBS_IMAGE_1/frame_000073.jpg,109.76671600341797,62.42089080810547,49.30605697631836,-25.534286499023438,-88.98101806640625,191.7333984375,220.2369384765625,-368.7973327636719,130.84341430664062,176.47781372070312,-1.7694002389907837,8.121594429016113,0,0,7
74,1778667562.8540323,OBS_IMAGE_1/frame_000074.jpg,109.76667022705078,62.494232177734375,49.41572189331055,-25.707321166992188,-88.98101806640625,191.73202514648438,220.20654296875,-368.7137756347656,130.1361083984375,176.487548828125,-1.7673029899597168,8.122615814208984,0,0,7
75,1778667562.9104354,OBS_IMAGE_1/frame_000075.jpg,109.76666259765625,62.51278305053711,49.44414138793945,-25.774612426757812,-88.97758483886719,191.73202514648438,220.21092224121094,-368.7137756347656,129.9976043701172,176.46832275390625,-1.774759292602539,8.123431205749512,0,0,7
76,1778667562.9690473,OBS_IMAGE_1/frame_000076.jpg,109.76668548583984,62.514137268066406,49.44550704956055,-25.800704956054688,-88.98101806640625,191.73202514648438,220.21554565429688,-368.7383728027344,130.029541015625,176.44473266601562,-1.7761212587356567,8.123960494995117,0,0,7
77,1778667563.0256944,OBS_IMAGE_1/frame_000077.jpg,109.7667007446289,62.5142936706543,49.4454460144043,-25.799331665039062,-88.97895812988281,191.73065185546875,220.2174835205078,-368.7361145019531,130.0261688232422,176.446533203125,-1.7777527570724487,8.125425338745117,0,0,7
78,1778667563.0833492,OBS_IMAGE_1/frame_000078.jpg,109.76668548583984,62.514320373535156,49.445308685302734,-25.8013916015625,-88.98033142089844,191.73065185546875,220.21669006347656,-368.7391052246094,130.03033447265625,176.4441375732422,-1.7768484354019165,8.125394821166992,0,0,7
79,1778667563.1413534,OBS_IMAGE_1/frame_000079.jpg,109.76668548583984,62.51430892944336,49.4451789855957,-25.796585083007812,-88.98033142089844,191.73202514648438,220.2150115966797,-368.73443603515625,130.0221710205078,176.44874572753906,-1.7759923934936523,8.123881340026855,0,0,5
80,1778667563.198963,OBS_IMAGE_1/frame_000080.jpg,109.7667007446289,62.514286041259766,49.4450569152832,-25.800704956054688,-88.97964477539062,191.73065185546875,220.21749877929688,-368.73858642578125,130.03045654296875,176.44467163085938,-1.7774385213851929,8.12543773651123,0,0,5
81,1778667563.2559128,OBS_IMAGE_1/frame_000081.jpg,109.76668548583984,62.51423263549805,49.444984436035156,-25.797958374023438,-88.98239135742188,191.73065185546875,220.21328735351562,-368.7371520996094,130.0260772705078,176.44668579101562,-1.7742263078689575,8.125170707702637,0,0,5
82,1778667563.3139875,OBS_IMAGE_1/frame_000082.jpg,109.76667785644531,62.514190673828125,49.44485855102539,-25.796585083007812,-88.98101806640625,191.73202514648438,220.21438598632812,-368.7354736328125,130.0244140625,176.44818115234375,-1.77540922164917,8.123839378356934,0,0,5
83,1778667563.365953,OBS_IMAGE_1/frame_000083.jpg,109.76670837402344,62.514163970947266,49.444793701171875,-25.795211791992188,-88.98239135742188,191.72996520996094,220.21258544921875,-368.7346496582031,130.02235412597656,176.4490966796875,-1.773681640625,8.125808715820312,0,0,5
84,1778667563.4211671,OBS_IMAGE_1/frame_000084.jpg,109.76667022705078,62.514137268066406,49.444766998291016,-25.795211791992188,-88.97895812988281,191.73133850097656,220.21627807617188,-368.73345947265625,130.0227508544922,176.4497833251953,-1.7771327495574951,8.124606132507324,0,0,5
85,1778667563.4791784,OBS_IMAGE_1/frame_000085.jpg,109.7667007446289,62.514102935791016,49.444732666015625,-25.794525146484375,-88.98101806640625,191.72996520996094,220.2139129638672,-368.7335510253906,130.0218505859375,176.44992065429688,-1.7749098539352417,8.12586784362793,0,0,5
86,1778667563.5360062,OBS_IMAGE_1/frame_000086.jpg,109.76670837402344,62.514076232910156,49.444725036621094,-25.795211791992188,-88.98101806640625,191.7272186279297,220.2142333984375,-368.7342529296875,130.02334594726562,176.4491424560547,-1.7748851776123047,8.128639221191406,0,0,5
87,1778667563.6024225,OBS_IMAGE_1/frame_000087.jpg,109.76667022705078,62.51405715942383,49.4446907043457,-25.794525146484375,-88.98033142089844,191.7285919189453,220.2145233154297,-368.7335205078125,130.02239990234375,176.44993591308594,-1.7755136489868164,8.127249717712402,0,0,7
88,1778667563.659224,OBS_IMAGE_1/frame_000088.jpg,109.7667007446289,62.51476287841797,49.44392395019531,-25.791778564453125,-88.97964477539062,191.72653198242188,220.2149200439453,-368.7314147949219,130.01556396484375,176.45263671875,-1.7755154371261597,8.129300117492676,0,0,7
89,1778667563.7170343,OBS_IMAGE_1/frame_000089.jpg,109.766357421875,62.568077087402344,49.42290115356445,-25.819931030273438,-88.97758483886719,191.7272186279297,220.22952270507812,-368.7721862792969,129.768310546875,176.45713806152344,-1.776735782623291,8.128267288208008,0,0,7
90,1778667563.7749538,OBS_IMAGE_1/frame_000090.jpg,109.76274108886719,62.74553680419922,49.349239349365234,-25.789031982421875,-88.95904541015625,191.7279052734375,220.23167419433594,-368.7903747558594,128.73240661621094,176.59288024902344,-1.7677197456359863,8.120983123779297,0,0,7
91,1778667563.8270893,OBS_IMAGE_1/frame_000091.jpg,109.75462341308594,63.004486083984375,49.239994049072266,-25.721054077148438,-88.93226623535156,191.71897888183594,220.20733642578125,-368.8032531738281,127.18614959716797,176.81130981445312,-1.749464511871338,8.116744995117188,0,0,7
92,1778667563.8826983,OBS_IMAGE_1/frame_000092.jpg,109.74546813964844,63.33049774169922,49.101844787597656,-25.616683959960938,-88.88626098632812,191.7052459716797,220.18814086914062,-368.78387451171875,125.20748138427734,177.1065216064453,-1.7347877025604248,8.114999771118164,0,0,7
93,1778667563.9362695,OBS_IMAGE_1/frame_000093.jpg,109.73834228515625,63.56852722167969,49.00108337402344,-25.543899536132812,-88.85810852050781,191.69837951660156,220.16415405273438,-368.7712707519531,123.7682113647461,177.31781005859375,-1.7196457386016846,8.109867095947266,0,0,7
94,1778667563.9933288,OBS_IMAGE_1/frame_000094.jpg,109.73420715332031,63.70912551879883,48.9420051574707,-25.504074096679688,-88.83338928222656,191.69219970703125,220.1597900390625,-368.7603454589844,122.9219970703125,177.44151306152344,-1.7190887928009033,8.109448432922363,0,0,7
95,1778667564.0507157,OBS_IMAGE_1/frame_000095.jpg,109.73282623291016,63.74192810058594,48.92737579345703,-25.5267333984375,-88.82034301757812,191.6901397705078,220.17706298828125,-368.7917175292969,122.78663635253906,177.43968200683594,-1.732663631439209,8.110830307006836,0,0,7
96,1778667564.1080108,OBS_IMAGE_1/frame_000096.jpg,109.73259735107422,63.7424430847168,48.92708969116211,-25.532913208007812,-88.81759643554688,191.689453125,220.18113708496094,-368.7982482910156,122.79541015625,177.43438720703125,-1.7365182638168335,8.11158275604248,1,0,7
97,1778667564.166721,OBS_IMAGE_1/frame_000097.jpg,109.73258972167969,63.74242401123047,48.92719268798828,-25.5267333984375,-88.8079833984375,191.68739318847656,220.1896514892578,-368.78759765625,122.78410339355469,177.44239807128906,-1.7445693016052246,8.113869667053223,1,0,7
98,1778667564.2234366,OBS_IMAGE_1/frame_000098.jpg,109.73257446289062,63.742347717285156,48.92721176147461,-25.526046752929688,-88.80317687988281,191.6846466064453,220.19479370117188,-368.7849426269531,122.78343200683594,177.4438934326172,-1.7490216493606567,8.116791725158691,1,0,7
